depto	hogar	orden	zona	puntaje_sisben_3	llave	CORTE	FEX	PER001	PER002B	PER003	PER004	PER005	PER006	PER007	PER008	PER009	PER010	PER011	PER012	PER013A	PER014A	PER015	PER016
86	1	1	1	48.51	0047	DIC2016	201.43076923	2	3	1	2	0	0	2	2	3	1	1	6	2	1	0	1
86	1	2	1	48.51	0047	DIC2016	201.43076923	2	1	3	2	0	0	2	2	3	2	2	0	1	0	0	2
86	1	1	1	45.44	0048	DIC2016	201.43076923	1	3	1	1	2	0	2	2	3	2	2	0	2	2	9	2
86	1	2	1	45.44	0048	DIC2016	201.43076923	2	3	2	1	1	0	2	2	3	1	1	6	2	1	0	1
86	1	3	1	45.44	0048	DIC2016	201.43076923	2	1	3	2	0	0	2	2	3	2	2	0	1	0	0	2
86	1	1	1	10.67	0049	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	1	2	0	2	4	0	1
86	1	2	1	10.67	0049	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	3	1	10.67	0049	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	4	1	10.67	0049	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	5	1	10.67	0049	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	1	1	3	0	2
86	1	1	1	25.12	0050	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	2	2	0	2	2	2	2
86	1	1	1	13.04	0051	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	1	0	1
86	1	2	1	13.04	0051	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	1
86	1	1	2	8.04	0052	DIC2016	201.43076923	2	4	1	1	2	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	8.04	0052	DIC2016	201.43076923	1	4	2	1	1	0	2	2	4	2	2	0	1	0	0	2
86	1	2	2	6.63	0053	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
86	1	3	2	6.63	0053	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	4	2	6.63	0053	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	5	2	6.63	0053	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	6	2	6.63	0053	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	1	31.69	0054	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	1	31.69	0054	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	3	1	31.69	0054	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	2	10.87	0055	DIC2016	201.43076923	2	4	1	1	2	0	2	2	4	2	2	0	1	4	0	1
86	1	2	2	10.87	0055	DIC2016	201.43076923	1	4	2	1	1	0	2	2	4	2	2	0	1	1	0	1
86	1	3	2	10.87	0055	DIC2016	201.43076923	1	3	3	2	0	0	2	2	4	2	2	0	1	4	0	2
86	1	4	2	10.87	0055	DIC2016	201.43076923	1	3	3	2	0	0	2	2	4	2	2	0	1	1	0	1
86	1	1	2	8.8	0056	DIC2016	201.43076923	1	3	1	1	2	0	2	2	4	2	2	0	1	1	0	1
86	1	2	2	8.8	0056	DIC2016	201.43076923	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
86	1	3	2	8.8	0056	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	1
86	1	1	1	32.11	0057	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
86	1	2	1	32.11	0057	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	2	4	0	2
86	1	3	1	32.11	0057	DIC2016	201.43076923	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	4	1	32.11	0057	DIC2016	201.43076923	2	3	3	2	0	0	2	2	4	1	2	0	2	0	0	2
86	1	5	1	32.11	0057	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	6	1	32.11	0057	DIC2016	201.43076923	2	1	4	2	0	4	2	2	2	2	2	0	1	0	0	2
86	1	1	1	26.18	0058	DIC2016	201.43076923	1	3	1	1	0	0	2	2	4	2	2	0	2	2	9	2
86	1	2	1	26.18	0058	DIC2016	201.43076923	2	3	2	1	0	0	2	2	4	1	2	0	1	4	0	2
86	1	3	1	26.18	0058	DIC2016	201.43076923	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	1	30.02	0059	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	1	30.02	0059	DIC2016	201.43076923	1	3	4	2	0	0	2	2	4	2	2	0	2	0	0	2
86	1	3	1	30.02	0059	DIC2016	201.43076923	1	1	4	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	4	1	30.02	0059	DIC2016	201.43076923	1	1	4	2	0	0	2	2	0	2	1	4	1	3	0	2
86	1	1	1	10.15	0060	DIC2016	201.43076923	1	3	1	1	2	0	2	2	4	2	2	0	2	0	0	2
86	1	2	1	10.15	0060	DIC2016	201.43076923	2	3	2	1	1	0	2	2	4	1	2	0	2	0	0	2
86	1	3	1	10.15	0060	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	4	1	10.15	0060	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	1	55.25	0061	DIC2016	201.43076923	1	3	1	1	0	0	2	2	3	2	2	0	2	1	0	1
86	1	2	1	55.25	0061	DIC2016	201.43076923	2	3	2	1	0	0	2	2	3	1	2	0	2	1	0	1
86	1	3	1	55.25	0061	DIC2016	201.43076923	2	1	3	2	0	0	2	2	3	2	1	4	1	3	0	2
86	1	4	1	55.25	0061	DIC2016	201.43076923	2	1	3	2	0	0	2	2	3	2	1	3	1	3	0	2
86	1	1	1	47.06	0062	DIC2016	201.43076923	1	3	1	2	0	0	2	2	0	2	2	0	1	2	6	2
86	1	1	1	40.56	0063	DIC2016	201.43076923	1	3	1	2	0	0	2	2	0	2	2	0	2	2	25	2
86	1	2	1	40.56	0063	DIC2016	201.43076923	2	4	5	2	0	0	2	2	4	1	2	0	2	4	0	1
86	1	1	1	37.85	0064	DIC2016	201.43076923	2	4	1	1	2	0	2	2	4	1	2	0	1	4	0	1
86	1	2	1	37.85	0064	DIC2016	201.43076923	1	4	2	1	1	0	2	2	4	2	2	0	1	1	0	1
86	1	3	1	37.85	0064	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	1	1	21.03	0065	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	1	21.03	0065	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	1	20.52	0066	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	2	2	0	1	4	0	2
86	1	2	1	20.52	0066	DIC2016	201.43076923	2	2	3	2	0	0	2	2	0	2	1	4	2	3	0	2
86	1	3	1	20.52	0066	DIC2016	201.43076923	2	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
86	1	1	1	17.15	0067	DIC2016	201.43076923	1	4	1	2	0	0	2	2	0	2	2	0	1	1	0	1
86	1	1	2	14.28	0068	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
86	1	2	2	14.28	0068	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
86	1	3	2	14.28	0068	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	4	2	14.28	0068	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	2	30.17	0069	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	2	2	0	2	4	0	2
86	1	2	2	30.17	0069	DIC2016	201.43076923	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	2	16.71	0070	DIC2016	201.43076923	1	4	1	1	0	0	2	2	4	2	2	0	1	4	0	2
86	1	1	2	30.19	0071	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
86	1	2	2	30.19	0071	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	2	4	0	2
86	2	1	2	21.06	0071	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	1	2	0	2	2	12	2
86	2	2	2	21.06	0071	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	3	1	2	4.45	0071	DIC2016	201.43076923	2	2	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	3	2	2	4.45	0071	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	2	16.4	0072	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
86	1	2	2	16.4	0072	DIC2016	201.43076923	2	3	2	1	1	0	2	2	4	1	2	0	1	0	0	2
86	1	3	2	16.4	0072	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	4	2	16.4	0072	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	5	2	16.4	0072	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	6	2	16.4	0072	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	7	2	16.4	0072	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	8	2	16.4	0072	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	9	2	16.4	0072	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	10	2	16.4	0072	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	1	11.19	0073	DIC2016	201.43076923	1	4	1	2	0	0	2	2	4	2	2	0	1	1	0	1
86	1	1	1	53.64	0074	DIC2016	201.43076923	1	4	1	2	0	0	2	2	0	2	2	0	2	0	0	2
86	1	1	1	18.35	0075	DIC2016	201.43076923	2	4	1	2	0	0	2	2	3	1	2	0	2	0	0	2
86	1	2	1	18.35	0075	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	3	1	18.35	0075	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	1	1	15.41	0076	DIC2016	201.43076923	1	4	1	2	0	0	2	2	0	2	2	0	1	2	2	2
86	1	1	2	12.6	0077	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	12.6	0077	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	1
86	1	3	2	12.6	0077	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	1
86	1	4	2	12.6	0077	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	6	2	12.6	0077	DIC2016	201.43076923	1	1	4	2	0	5	2	2	0	2	2	0	1	0	0	2
86	1	7	2	12.6	0077	DIC2016	201.43076923	1	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
86	1	1	2	23.51	0078	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	1
86	1	2	2	23.51	0078	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	2	0	2	1	0	1
86	1	3	2	23.51	0078	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	4	2	23.51	0078	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	1	24.13	0079	DIC2016	201.43076923	2	3	1	1	2	0	2	2	0	2	1	5	2	0	0	2
86	1	2	1	24.13	0079	DIC2016	201.43076923	1	3	2	1	1	0	2	2	0	2	1	5	2	1	0	1
86	1	1	1	22.73	0080	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	2	2	0	1	4	0	1
86	1	1	2	39.85	0081	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	39.85	0081	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	1	1	36.98	0082	DIC2016	201.43076923	1	3	1	2	0	0	2	2	4	2	2	0	2	1	0	1
86	1	1	2	48.51	0083	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	2	2	48.51	0083	DIC2016	201.43076923	1	3	3	2	0	0	2	2	4	2	2	0	2	2	3	2
86	1	3	2	48.51	0083	DIC2016	201.43076923	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	1	2	8.59	0084	DIC2016	201.43076923	1	4	1	2	0	0	2	2	4	2	2	0	1	1	0	1
86	1	1	1	22.68	0085	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	2	2	0	2	4	0	2
86	1	2	1	22.68	0085	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	2	31.28	0086	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
86	1	2	2	31.28	0086	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
86	1	3	2	31.28	0086	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	1	38.8	0087	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	2	4	0	1
86	1	1	2	20.22	0088	DIC2016	201.43076923	1	3	1	2	0	0	2	2	4	2	2	0	2	1	0	1
86	1	1	1	23.3	0089	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	1	6	2	2	9	2
86	1	2	1	23.3	0089	DIC2016	201.43076923	2	3	2	1	1	0	2	2	4	1	2	0	2	1	0	1
86	1	3	1	23.3	0089	DIC2016	201.43076923	2	3	3	2	0	0	2	2	4	2	2	0	2	2	8	2
86	1	4	1	23.3	0089	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	5	1	23.3	0089	DIC2016	201.43076923	1	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	6	1	23.3	0089	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	7	1	23.3	0089	DIC2016	201.43076923	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	2	29.32	0090	DIC2016	201.43076923	2	3	1	2	0	0	2	2	0	1	2	0	2	0	0	2
86	1	2	2	29.32	0090	DIC2016	201.43076923	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	1	25.56	0091	DIC2016	201.43076923	2	4	1	2	0	0	2	2	0	1	2	0	2	1	0	1
86	1	2	1	25.56	0091	DIC2016	201.43076923	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	2	31.68	0092	DIC2016	201.43076923	1	4	1	2	0	0	2	2	4	2	2	0	1	1	0	1
86	1	1	2	21.35	0093	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	0	0	2
86	1	2	2	21.35	0093	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
86	1	1	1	26.78	0094	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	0	0	2
86	1	2	1	26.78	0094	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	2	4	0	2
86	1	3	1	26.78	0094	DIC2016	201.43076923	1	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
86	1	4	1	26.78	0094	DIC2016	201.43076923	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	5	1	26.78	0094	DIC2016	201.43076923	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	1	40.87	0095	DIC2016	201.43076923	1	4	1	2	0	0	2	2	3	2	2	0	2	1	0	1
86	1	2	1	40.87	0095	DIC2016	201.43076923	1	3	3	2	0	0	2	2	0	2	2	0	2	0	0	2
86	1	1	1	12.44	0096	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	0	0	2
86	1	2	1	12.44	0096	DIC2016	201.43076923	2	2	3	2	0	0	2	2	0	2	2	0	2	1	0	1
86	1	3	1	12.44	0096	DIC2016	201.43076923	1	2	3	2	0	0	2	2	0	2	2	0	2	0	0	2
86	1	1	2	23.12	0097	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	2	2	0	2	4	0	2
86	1	2	2	23.12	0097	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	2	2	3	0	2
86	1	3	2	23.12	0097	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	1	1	3	0	2
86	1	1	2	5.49	0098	DIC2016	201.43076923	1	4	1	2	0	0	2	2	4	2	2	0	1	1	0	1
86	1	1	1	35.74	0099	DIC2016	201.43076923	1	4	1	2	0	0	2	2	0	2	2	0	2	1	0	1
86	1	1	1	17.53	0100	DIC2016	201.43076923	1	3	1	1	0	0	2	2	4	2	2	0	1	1	0	1
86	1	1	1	24.57	0101	DIC2016	201.43076923	2	3	1	2	0	0	1	2	0	1	2	0	1	4	0	2
86	1	2	1	24.57	0101	DIC2016	201.43076923	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	3	1	24.57	0101	DIC2016	201.43076923	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	2	28.73	0102	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	2	1	2
86	1	2	2	28.73	0102	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	2	1	2
86	1	3	2	28.73	0102	DIC2016	201.43076923	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	4	2	28.73	0102	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	1	1	56.8	0103	DIC2016	201.43076923	2	4	1	2	0	0	2	2	3	1	2	0	2	1	0	1
86	1	1	1	57.74	0104	DIC2016	201.43076923	1	3	1	2	0	0	2	2	4	2	2	0	2	1	0	1
86	1	1	2	19.92	0105	DIC2016	201.43076923	2	3	1	2	0	0	2	2	0	2	1	6	2	3	0	2
86	1	2	2	19.92	0105	DIC2016	201.43076923	2	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
86	1	3	2	19.92	0105	DIC2016	201.43076923	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	2	14.14	0106	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	2	3	2
86	1	2	2	14.14	0106	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
86	1	3	2	14.14	0106	DIC2016	201.43076923	1	3	4	2	0	0	2	2	4	2	1	4	2	3	0	1
86	1	1	2	12.09	0107	DIC2016	201.43076923	1	3	1	2	0	0	2	2	0	2	2	0	1	1	0	1
86	1	2	2	12.09	0107	DIC2016	201.43076923	2	3	14	1	0	0	2	2	4	2	2	0	1	4	0	2
86	1	3	2	12.09	0107	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	2	9.66	0108	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	9.66	0108	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	3	2	9.66	0108	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	4	2	9.66	0108	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	1	17.41	0109	DIC2016	201.43076923	1	3	1	1	0	0	2	2	0	2	2	0	2	2	6	2
86	1	2	1	17.41	0109	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	1	44.9	0110	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
86	1	2	1	44.9	0110	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
86	1	3	1	44.9	0110	DIC2016	201.43076923	2	3	3	2	0	0	2	2	4	2	1	6	2	3	0	2
86	1	4	1	44.9	0110	DIC2016	201.43076923	2	3	3	2	0	0	2	2	4	2	2	0	2	0	0	2
86	1	5	1	44.9	0110	DIC2016	201.43076923	1	3	3	2	0	0	2	2	0	2	2	0	2	2	20	2
86	1	1	2	15.66	0111	DIC2016	201.43076923	2	3	1	2	0	0	2	2	0	1	2	0	1	0	0	2
86	1	2	2	15.66	0111	DIC2016	201.43076923	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	3	2	15.66	0111	DIC2016	201.43076923	1	4	14	2	0	0	2	2	0	2	2	0	1	2	4	2
86	1	1	2	7.62	0112	DIC2016	201.43076923	1	4	1	2	0	0	2	2	0	2	2	0	1	1	0	1
86	1	1	1	48.02	0113	DIC2016	201.43076923	2	3	1	1	0	0	2	2	0	2	2	0	2	2	5	2
86	1	2	1	48.02	0113	DIC2016	201.43076923	2	3	2	1	0	0	2	2	0	1	2	0	2	4	0	2
86	1	3	1	48.02	0113	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	2	13.6	0114	DIC2016	201.43076923	2	4	1	1	2	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	13.6	0114	DIC2016	201.43076923	1	4	2	1	1	0	2	2	4	2	2	0	1	1	0	1
86	1	3	2	13.6	0114	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	2	0	2	4	0	2
86	1	4	2	13.6	0114	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	1	18.68	0115	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	1	18.68	0115	DIC2016	201.43076923	1	1	4	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	2	9.33	0116	DIC2016	201.43076923	2	3	1	1	2	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	9.33	0116	DIC2016	201.43076923	1	3	2	1	1	0	2	2	4	2	2	0	2	1	0	1
86	1	3	2	9.33	0116	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	4	2	9.33	0116	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	5	2	9.33	0116	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	6	2	9.33	0116	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	1	16.28	0117	DIC2016	201.43076923	1	4	1	2	0	0	2	2	4	2	2	0	1	2	4	2
86	1	2	1	16.28	0117	DIC2016	201.43076923	1	3	14	2	0	0	2	2	4	2	2	0	1	2	4	2
86	1	1	2	22.82	0118	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	2	2	0	2	0	0	2
86	1	1	2	17.73	0119	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
86	1	2	2	17.73	0119	DIC2016	201.43076923	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	1
86	1	3	2	17.73	0119	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	4	2	17.73	0119	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	5	2	17.73	0119	DIC2016	201.43076923	1	2	15	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	1	2	10.12	0120	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	2	32	1
86	1	2	2	10.12	0120	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
86	1	3	2	10.12	0120	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	1
86	1	4	2	10.12	0120	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	5	2	10.12	0120	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	1
86	1	6	2	10.12	0120	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	1
86	1	7	2	10.12	0120	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	1	11.85	0121	DIC2016	201.43076923	2	2	1	1	2	0	2	2	4	1	2	0	1	4	0	2
86	1	2	1	11.85	0121	DIC2016	201.43076923	1	3	2	1	1	0	2	2	4	2	2	0	1	1	0	1
86	1	3	1	11.85	0121	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	2	28.39	0122	DIC2016	201.43076923	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	28.39	0122	DIC2016	201.43076923	1	4	3	2	0	0	2	2	0	2	2	0	1	1	0	1
86	1	3	2	28.39	0122	DIC2016	201.43076923	1	3	3	2	0	0	2	2	4	2	2	0	1	1	0	1
86	1	1	2	27.04	0123	DIC2016	201.43076923	2	4	1	1	2	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	27.04	0123	DIC2016	201.43076923	1	4	2	1	1	0	2	2	4	2	2	0	1	2	6	2
86	1	3	2	27.04	0123	DIC2016	201.43076923	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	1	1	23.87	0124	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	1	2	0	1	1	0	1
86	1	2	1	23.87	0124	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	3	1	23.87	0124	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	4	1	23.87	0124	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	1	1	3	0	2
86	1	5	1	23.87	0124	DIC2016	201.43076923	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
86	1	1	2	18.06	0125	DIC2016	201.43076923	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
86	1	2	2	18.06	0125	DIC2016	201.43076923	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	1
86	1	3	2	18.06	0125	DIC2016	201.43076923	1	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
86	1	4	2	18.06	0125	DIC2016	201.43076923	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
86	1	5	2	18.06	0125	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
86	1	6	2	18.06	0125	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	1	2	4.54	0126	DIC2016	201.43076923	2	3	1	2	0	0	2	2	4	1	2	0	1	4	0	2
86	1	2	2	4.54	0126	DIC2016	201.43076923	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
86	1	3	2	4.54	0126	DIC2016	201.43076923	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
